0,0
1166.1558,0
2378.341,0
4879.287,0
7303.446,0
8268.939,64.380684
8957.548,171.75613
9661.535,277.07553
10503.965,361.82953
11530.761,432.21478
12650.004,479.9596
13815.383,521.5362
14996.211,556.9352
